"Index" "mc.m" "mt.m" "oc.m" "ot.m"
2017-09-15 15:00:00 8.32242843044156 7.62649740825846 7.29591873576155 7.15777296816244
2017-09-15 16:00:00 8.49391116632772 9.75043609381249 7.650511060162 7.24337450493015
2017-09-15 17:00:00 8.97531889810188 7.72511249145204 8.48018921982523 7.05950251285852
2017-09-15 18:00:00 8.16794726915367 6.40004176638533 6.9127394922432 8.82886644308364
2017-09-15 19:00:00 5.03869578072347 5.83809126344709 6.24426551865635 10.9213808544623
2017-09-15 20:00:00 6.21195902114429 7.83367700370493 5.81466611711753 6.92242840311143
2017-09-15 21:00:00 5.67982114100699 5.77767495449572 6.45501785578613 7.08368804263463
2017-09-15 22:00:00 5.17996950610136 7.59963148653379 7.67379029665676 6.65133605295121
2017-09-15 23:00:00 5.29334274019521 5.5513406279779 7.59392249493537 6.72894701289424
2017-09-16 00:00:00 7.55676414325209 7.23348490001733 8.70014802944629 7.87744264691171
2017-09-16 01:00:00 7.40742293384269 8.10201020469157 6.61180587394461 6.24225074966741
2017-09-16 02:00:00 5.5981611291591 8.20796876255031 7.01549222094087 8.51828574299679
2017-09-16 03:00:00 5.8358659356378 5.95554277738017 6.48771449734896 5.87877863274503
2017-09-16 04:00:00 5.77703719970012 8.04399011051384 6.25186509146955 5.95722363652624
2017-09-16 05:00:00 6.26795942186101 7.7113431898011 7.25435707234934 7.73440393050067
2017-09-16 06:00:00 5.16880581579576 8.31299119971179 7.10701620535924 6.8132673894211
2017-09-16 07:00:00 5.32817695255257 10.4395151379003 6.34886905423261 7.37903584617757
2017-09-16 08:00:00 7.05605435378226 10.0620443857682 7.05307698046 9.41182510494955
2017-09-16 09:00:00 7.31303932523605 12.2213003374133 8.17452739431694 10.9035611979899
2017-09-16 10:00:00 11.3473622257781 15.0632185027677 9.11901121261516 12.7355018140964
2017-09-16 11:00:00 12.7711765103312 13.5566805580147 7.13539423404205 12.2857088547618
2017-09-16 12:00:00 11.3344383979805 13.31410167724 12.77801953286 11.005212149419
2017-09-16 13:00:00 11.6820050742671 11.2108359427698 10.6436368821941 12.1995830912196
2017-09-16 14:00:00 12.14461519963 10.5773559136202 12.6223456371681 10.4543708617803
2017-09-16 15:00:00 14.709730852298 13.1676009301072 8.55355148737911 8.34863027183979
2017-09-16 16:00:00 11.5924614678259 12.7812211180444 7.05209044591798 6.42260408280802
2017-09-16 17:00:00 9.43470862850042 5.54761874706155 7.35223704476417 8.81522192482901
2017-09-16 18:00:00 8.57023763965953 8.45413975634898 6.63323377765596 10.9213808544623
2017-09-16 19:00:00 7.58124174514475 5.9180695379177 5.29225944191608 NA
2017-09-16 20:00:00 5.07200307634032 7.20396337733997 7.30803324710665 8.45979679553714
2017-09-16 21:00:00 6.80994003954686 7.54451051699239 5.96106382633902 5.82226077297625
2017-09-16 22:00:00 5.97299651111313 8.92432572892644 7.10813896762676 6.33211159507627
2017-09-16 23:00:00 5.86417864330963 6.90385729316007 6.17798353918895 6.03870646116866
2017-09-17 00:00:00 5.94559227713979 6.68884578925237 6.99270346917315 6.50991907868447
2017-09-17 01:00:00 6.00276246295555 6.78014857447322 5.96608699559898 5.93951526091027
2017-09-17 02:00:00 5.35734553833351 8.24303113152411 6.69054915109901 5.94687220576989
2017-09-17 03:00:00 6.46488250699844 6.86376600171349 6.1834132808918 6.79704588983932
2017-09-17 04:00:00 6.36859651363384 8.78727916774789 5.99998520094047 6.38096712178696
2017-09-17 05:00:00 5.95313474452565 6.20465460221178 7.3640005764461 7.8381041206637
2017-09-17 06:00:00 4.72175329107707 8.02759501119173 7.08101295883969 7.80956492735061
2017-09-17 07:00:00 6.41419559507717 9.73347016120193 7.03156025262355 7.83146170268259
2017-09-17 08:00:00 7.12157150356627 11.7324990990363 6.88721180665792 10.1143216116347
2017-09-17 09:00:00 8.71075174451969 13.2359828599738 5.1951433744057 12.1582745691305
2017-09-17 10:00:00 8.27304570511619 14.1082569617708 10.7430022380402 NA
2017-09-17 11:00:00 NA NA NA NA
2017-09-17 12:00:00 NA NA NA NA
2017-09-17 13:00:00 NA NA NA NA
2017-09-17 14:00:00 NA NA NA NA
2017-09-17 15:00:00 NA NA NA NA
2017-09-17 16:00:00 NA NA NA NA
2017-09-17 17:00:00 NA NA NA NA
2017-09-17 18:00:00 NA NA NA NA
2017-09-17 19:00:00 NA NA NA NA
2017-09-17 20:00:00 NA NA 6.30127238322265 7.53525078056872
2017-09-17 21:00:00 NA 6.31027094886801 6.0980440404782 5.57936032680574
2017-09-17 22:00:00 NA 5.33227304233772 6.52019258950608 6.74299203440022
2017-09-17 23:00:00 NA 6.03235440406198 7.24776478884682 5.81028747605023
2017-09-18 00:00:00 NA 7.97109674591486 7.36865177167641 9.30809769440751
2017-09-18 01:00:00 NA 6.17073112448921 6.24253667099097 7.93946952734838
2017-09-18 02:00:00 NA 13.10963681191 5.72134070033852 6.4946190335325
2017-09-18 03:00:00 NA 8.5878214255506 6.20631297139134 5.62828044810654
2017-09-18 04:00:00 NA 6.78225029719224 5.7454086320237 5.67895897477451
2017-09-18 05:00:00 NA 10.7721812695332 7.72010263112985 7.41894048619952
2017-09-18 06:00:00 NA 8.21222201266637 6.02231967886988 7.1817778690194
2017-09-18 07:00:00 NA 6.50418674933803 6.53816414842476 7.43796924855437
2017-09-18 08:00:00 NA 8.87953704094509 5.81233144542583 11.4568054350208
2017-09-18 09:00:00 NA 13.5525963276748 5.74874275393045 12.1398394889784
2017-09-18 10:00:00 NA 13.7669650289383 5.88637301327643 11.4928408891695
2017-09-18 11:00:00 NA 12.3451271936888 6.60669845268826 12.6692003366873
2017-09-18 12:00:00 NA 13.0581055485465 6.4495725127609 6.81894088850095
2017-09-18 13:00:00 NA 11.3931206306183 8.9564070718749 9.44533560209836
2017-09-18 14:00:00 NA 13.8729292058596 5.03593406400833 16.4633131374085
2017-09-18 15:00:00 NA 11.3900873589756 7.66483395913681 7.6436088966599
2017-09-18 16:00:00 NA 12.4953015145954 9.06040200185008 12.2470460361771
2017-09-18 17:00:00 NA 8.40580508237413 7.79545245025437 7.37736736087541
2017-09-18 18:00:00 NA 11.1918714295943 7.06505578965883 8.14759249839451
2017-09-18 19:00:00 NA 8.02828161099375 6.43956668283719 NA
2017-09-18 20:00:00 5.51896255143491 7.44026652120061 5.44135268897862 NA
2017-09-18 21:00:00 6.01040708561964 6.33228624851692 6.6973543655058 5.15274745592818
2017-09-18 22:00:00 5.86533806315898 6.22220960877167 6.25287793128023 6.10194754615496
2017-09-18 23:00:00 5.33588610013814 6.13170721995396 6.47424590008343 6.85649140884117
2017-09-19 00:00:00 6.61102349043195 7.38465253987014 7.12701178382717 5.88739214682161
2017-09-19 01:00:00 5.03366488682566 5.75753917910941 6.77700709311787 6.64719290645498
2017-09-19 02:00:00 6.79575043817892 7.58763775408247 5.92665133646478 7.82423206403693
2017-09-19 03:00:00 6.22642610586448 5.83161891990524 6.12011180441035 6.07571628475318
2017-09-19 04:00:00 6.47248058658134 8.25261091599491 7.29816963415151 5.53151564099561
2017-09-19 05:00:00 5.27368099925165 8.66943251725645 6.56720789937141 6.66629451204926
2017-09-19 06:00:00 6.01290422963802 7.56397629341183 6.3821736239121 7.57666381254213
2017-09-19 07:00:00 5.9759146769409 12.1314938245914 6.72727898581745 5.44418611373643
2017-09-19 08:00:00 8.85880635287264 14.4392045230271 6.23170812532444 9.78614939923946
2017-09-19 09:00:00 7.97004966321101 11.3761806827272 5.24380454029915 15.4140481428168
2017-09-19 10:00:00 10.2321595321436 12.8203910811218 6.25978405450475 11.9719919435657
2017-09-19 11:00:00 11.2446068180119 15.9236629967307 8.77979540834109 13.268545457341
2017-09-19 12:00:00 12.1014815614834 12.2760769022906 9.43739945944412 13.2133629231853
2017-09-19 13:00:00 14.356125931357 11.2308905965922 7.56279168280621 12.9588734376964
2017-09-19 14:00:00 14.2472400271669 14.4918335469084 7.62269048118561 11.4255099245857
2017-09-19 15:00:00 12.4401328038269 11.7187893328376 8.21749819060517 5.03593406400833
2017-09-19 16:00:00 13.2021493093441 13.2479100533361 10.0735581148449 7.95968920435574
2017-09-19 17:00:00 9.89290730836209 8.00650034815545 7.67197215769112 6.3417335696701
2017-09-19 18:00:00 9.35778549118943 7.93168864909662 7.18221504109017 NA
2017-09-19 19:00:00 4.89476418504025 8.16213212455137 5.70611887808765 NA
2017-09-19 20:00:00 5.31698094314061 5.74674163228932 5.40097164593908 NA
2017-09-19 21:00:00 7.09237090738938 7.6231512791105 5.25955561521699 6.42703515744909
2017-09-19 22:00:00 7.15213673575219 7.94904289462158 6.34439473439002 5.75370653020695
2017-09-19 23:00:00 6.94460551090228 7.73638419604074 7.78451453975054 5.46185781417799
2017-09-20 00:00:00 6.52385558784412 7.23423497943572 6.44482424949848 6.02287571273033
2017-09-20 01:00:00 7.43642705684229 12.1420226535417 7.06830095457975 6.25513582731505
2017-09-20 02:00:00 6.31969868419335 7.90845410843503 6.48263636524693 6.30131091675585
2017-09-20 03:00:00 4.86179967618546 6.8632935103145 5.90302152897643 6.79735805795908
2017-09-20 04:00:00 7.48615894253539 8.7398203837403 7.08837824656731 7.86853225443013
2017-09-20 05:00:00 5.60863625514526 7.71503785031153 7.41811455264769 8.15475918224771
2017-09-20 06:00:00 6.29228563287332 7.36338962895214 6.54619212651555 5.40607094056236
2017-09-20 07:00:00 5.57747763549015 8.27872550891733 6.28214964577977 8.69887282163696
2017-09-20 08:00:00 8.23354544650001 11.7636070454052 5.87187069928041 9.42712016850537
2017-09-20 09:00:00 7.94034655065576 13.0150208702314 5.79949717243774 13.1487286134023
2017-09-20 10:00:00 9.68390871436291 14.9876246215124 6.35379901659603 12.045148606258
2017-09-20 11:00:00 9.89008175973171 11.9768070565963 9.22163602922387 13.1394164791094
2017-09-20 12:00:00 11.6676227442521 13.9052947568638 9.37698924984686 10.1016512438236
2017-09-20 13:00:00 13.1316874089478 13.0247253285894 10.246873028853 13.229145859552
2017-09-20 14:00:00 11.5377161931958 7.79674068807804 6.84400090978862 5.07518661710297
2017-09-20 15:00:00 9.37634182599317 9.93570104054746 10.6672588362224 10.2860532912021
2017-09-20 16:00:00 12.2247622038328 5.69406240833283 8.65739409304379 6.3535918561014
2017-09-20 17:00:00 8.67300519273534 9.72881175114293 7.19328734987903 5.65773485858193
2017-09-20 18:00:00 7.33425679762069 9.1533710462456 6.64618835994373 6.1927074879084
2017-09-20 19:00:00 6.87329778317949 6.50710815407648 6.8771351375307 5.55830915243855
2017-09-20 20:00:00 6.02200256029523 6.43679284566617 6.13739986745934 6.2205151034334
2017-09-20 21:00:00 5.2852386791539 5.45309866318975 6.70818989701375 5.63534788691574
2017-09-20 22:00:00 5.66926907118017 9.56117555709585 6.45711057507347 6.88463593232243
2017-09-20 23:00:00 5.99433710311061 7.50147083559402 6.09287417067028 6.4485477596805
2017-09-21 00:00:00 5.63330330731514 9.32845560734961 6.51740791160285 6.15002529161844
2017-09-21 01:00:00 6.87905823739832 6.85225171014421 7.78430140984293 7.78309474431031
2017-09-21 02:00:00 5.86236132337503 5.66262468904188 6.61890927483941 5.9675256661225
2017-09-21 03:00:00 6.20796104495364 12.2131408398193 6.56492974801347 6.94395667835344
2017-09-21 04:00:00 5.7372552276435 7.27738870070268 7.43747599932256 7.15294339859878
2017-09-21 05:00:00 5.6893989996114 6.30492300294031 6.22690938302144 10.4001661168376
2017-09-21 06:00:00 6.09597959037005 8.83802332719413 5.70916426203756 6.86338634098979
2017-09-21 07:00:00 6.0383416606923 7.79306438892636 6.1834991751656 5.69913460358715
2017-09-21 08:00:00 7.22095067597902 8.7069062419444 7.76690316493966 10.1849777225584
2017-09-21 09:00:00 5.53813403302028 10.0670793798823 8.33531397832315 10.116816978174
2017-09-21 10:00:00 9.41596424334127 13.8427658551058 6.18071048006374 14.3268016143795
2017-09-21 11:00:00 12.004745279107 14.1954629383017 6.47376191412683 11.8320454318717
2017-09-21 12:00:00 10.8222596540221 10.2124702740785 9.83606351310411 8.46313437169992
2017-09-21 13:00:00 13.7198607577764 14.0092423355754 11.1506197523423 11.7129173253208
2017-09-21 14:00:00 14.1449957015459 13.0807565923969 8.47769018482642 9.43493209289324
2017-09-21 15:00:00 12.9189372105599 16.1337362484417 7.32030722397803 10.0639649657373
2017-09-21 16:00:00 12.5427154594046 10.6439839544101 6.39368411704899 7.32630368723733
2017-09-21 17:00:00 10.5592377443119 8.36077866958317 11.4667911332796 10.3251470278612
2017-09-21 18:00:00 7.2680094494313 7.80022090668323 6.53171428013067 NA
2017-09-21 19:00:00 6.05036234227422 7.10586666596172 5.90130296560383 NA
2017-09-21 20:00:00 6.76281750422307 7.52024221419162 5.4631201846157 10.4030710807856
2017-09-21 21:00:00 5.84946527068224 7.02975184218748 6.668858649803 6.63517641505198
2017-09-21 22:00:00 5.55813296701935 6.1083786327878 5.92716883115185 7.14533143765328
2017-09-21 23:00:00 6.50720961365165 9.00174466576325 7.13856964712676 5.91230531404921
2017-09-22 00:00:00 5.60874508454798 6.65578596006537 6.40511223983084 6.61459374197255
2017-09-22 01:00:00 5.77530808735805 8.09393604044402 7.55303157906498 6.7871858395281
2017-09-22 02:00:00 5.53908921174807 6.43106331451417 6.40427137839872 9.56112369673419
2017-09-22 03:00:00 6.78050559274822 8.91638638717091 7.05259655237998 7.34166746139775
2017-09-22 04:00:00 5.90305472270172 6.52361819725116 7.05872920895508 7.70502918271299
2017-09-22 05:00:00 6.83869252376438 11.4361734086476 6.26363260119214 6.97313948115889
2017-09-22 06:00:00 7.70478581261197 11.0664952203045 6.56289690265213 8.16367872589518
2017-09-22 07:00:00 7.4811974747918 15.2881734956983 6.19954571277885 6.92499791275998
2017-09-22 08:00:00 6.68239001590385 7.69411718683081 7.11711942938675 9.7233924180807
2017-09-22 09:00:00 7.72094208920751 10.0696975326714 6.15784950308151 11.7005944393433
2017-09-22 10:00:00 10.5289415588103 14.4133286242919 7.01421797990456 13.7456097255888
2017-09-22 11:00:00 11.9089219040304 15.4018414132434 6.53335068936511 11.1269031694518
2017-09-22 12:00:00 11.6341112565406 15.3345098626339 10.6813397485044 13.1443407487581
2017-09-22 13:00:00 14.1731549431781 13.511911910202 7.53478534298345 9.60727953161634
2017-09-22 14:00:00 12.6025127317265 12.9382065913167 6.79490550922842 10.2522749572593
2017-09-22 15:00:00 12.0095880475169 13.679962797807 14.8139114949225 7.27755506896338
2017-09-22 16:00:00 12.2689933044997 8.87005637670529 7.50533214210767 9.5739329009883
2017-09-22 17:00:00 11.5581265611927 10.8250211589951 7.83493440594187 8.36508057930929
2017-09-22 18:00:00 8.44798232137171 7.54754977878249 7.16026980436386 NA
2017-09-22 19:00:00 5.80262222078327 6.58485829792763 7.06323666741848 NA
2017-09-22 20:00:00 6.08528244524337 7.65869368996761 5.79384587485843 9.93145922574286
2017-09-22 21:00:00 6.86965836692757 6.44208486591193 8.3728140212878 6.02837545189724
2017-09-22 22:00:00 5.84715217602533 7.3470746450716 6.12809787758095 10.2409989687998
2017-09-22 23:00:00 6.63326656709266 8.50014705820504 6.35774601141768 5.97305911925026
2017-09-23 00:00:00 6.34636072560062 8.89391939580421 7.59165564080721 6.49591933425572
2017-09-23 01:00:00 6.45160244001932 8.48336119019635 5.96478463394409 6.86763698961274
2017-09-23 02:00:00 7.2344098698947 12.1414454191799 6.1650898480507 6.62396691407791
2017-09-23 03:00:00 6.06206973378244 8.40026101268199 6.11029345686306 7.17667022005179
2017-09-23 04:00:00 6.19708577590342 8.99853672003045 7.88767870751764 9.01115326783546
2017-09-23 05:00:00 7.33241609007634 7.48525386641965 6.14661043380634 6.81358175987604
2017-09-23 06:00:00 6.37696015818006 8.84076998935545 7.34364700540121 6.90282745212752
2017-09-23 07:00:00 6.96479817163391 7.14045249345854 6.31171418837712 7.26679434417172
2017-09-23 08:00:00 7.49408745183188 11.949626080852 8.62128900448911 12.0603004112534
2017-09-23 09:00:00 8.85069097518489 11.8683481103236 7.60585076176359 13.3409220656251
2017-09-23 10:00:00 12.8649178916792 17.0955881001243 7.90739925394165 13.1583275563022
2017-09-23 11:00:00 12.1299653013645 15.8395716626821 8.31126094236133 14.5078036423258
2017-09-23 12:00:00 13.6788330249387 17.4429713508218 7.69343338392857 10.4513219327082
2017-09-23 13:00:00 15.1233811814001 17.6011611567246 8.01779449039862 10.0630436273038
2017-09-23 14:00:00 14.0524530533629 13.6183453028582 12.5749660305477 10.7327956439014
2017-09-23 15:00:00 12.2189267952185 10.9357061153837 9.05864013879353 13.8484609927979
2017-09-23 16:00:00 12.2463910599917 10.2430742920529 6.65873645263626 14.5603259023127
2017-09-23 17:00:00 11.7486351349017 9.07567994610707 7.00640822316175 8.74823177070664
2017-09-23 18:00:00 7.99756324074431 8.04440393107001 7.05567642274401 14.221408366616
2017-09-23 19:00:00 4.90734461109143 8.88255314219339 6.4734117591962 NA
2017-09-23 20:00:00 5.42671680503447 10.5279025542649 5.84337112543379 NA
2017-09-23 21:00:00 6.99791437151077 10.7790295471225 6.84579644918597 6.8538684184007
2017-09-23 22:00:00 5.07207182731359 8.10533044803825 5.28618757997389 5.83239656292043
2017-09-23 23:00:00 6.09939292611717 8.98250463494064 6.47408440341008 5.47501658270316
2017-09-24 00:00:00 7.39876098490867 11.6595208050677 6.82759388645405 6.40564199615774
2017-09-24 01:00:00 5.7892120130683 8.28629679725436 5.37438517341193 7.06687602125154
2017-09-24 02:00:00 5.71275335882004 10.8515719538229 7.01674839335405 7.5979932128861
2017-09-24 03:00:00 7.81097751688418 10.5969621122014 7.02404325567652 11.0377690288937
2017-09-24 04:00:00 6.63007743148201 7.25233920417544 7.51941708569441 12.6659595763778
2017-09-24 05:00:00 5.59496523819733 7.54960551196493 6.35465960385738 9.02358651184028
2017-09-24 06:00:00 8.46281215135361 11.0428685961158 6.2721546627429 6.19276701199279
2017-09-24 07:00:00 6.11876653354138 6.89723853399394 7.85172131494956 7.85876400360942
2017-09-24 08:00:00 8.23600093930471 12.0523966214722 6.88959856266455 8.96375221533749
2017-09-24 09:00:00 8.89809786180986 13.6079633393951 5.63968005372966 13.5454027925862
2017-09-24 10:00:00 10.8458283984692 16.2161162178352 6.41303817654889 12.5764984185132
2017-09-24 11:00:00 12.9061143780136 21.3863659987892 6.12194015208186 11.716284921746
2017-09-24 12:00:00 14.9178391863842 20.9182830693225 9.14448946311439 NA
2017-09-24 13:00:00 NA 15.730595942622 NA NA
2017-09-24 14:00:00 NA NA NA NA
2017-09-24 15:00:00 NA NA NA NA
2017-09-24 16:00:00 NA NA NA NA
2017-09-24 17:00:00 NA NA NA NA
2017-09-24 18:00:00 NA NA NA NA
2017-09-24 19:00:00 NA NA NA NA
2017-09-24 20:00:00 NA NA NA NA
2017-09-24 21:00:00 NA NA NA NA
2017-09-24 22:00:00 NA NA NA NA
2017-09-24 23:00:00 NA NA NA NA
2017-09-25 00:00:00 NA NA NA NA
2017-09-25 01:00:00 NA NA NA NA
2017-09-25 02:00:00 NA NA NA NA
2017-09-25 03:00:00 NA NA NA NA
2017-09-25 04:00:00 NA NA NA NA
2017-09-25 05:00:00 NA NA NA NA
2017-09-25 06:00:00 NA NA NA NA
2017-09-25 07:00:00 NA NA NA NA
2017-09-25 08:00:00 NA NA NA NA
2017-09-25 09:00:00 NA NA NA NA
2017-09-25 10:00:00 NA NA NA NA
2017-09-25 11:00:00 NA NA NA NA
2017-09-25 12:00:00 NA NA NA NA
2017-09-25 13:00:00 NA NA NA NA
2017-09-25 14:00:00 NA NA NA NA
2017-09-25 15:00:00 NA NA NA NA
2017-09-25 16:00:00 NA NA NA NA
2017-09-25 17:00:00 NA NA NA NA
2017-09-25 18:00:00 NA NA NA NA
2017-09-25 19:00:00 NA NA NA NA
2017-09-25 20:00:00 NA NA NA NA
2017-09-25 21:00:00 NA NA NA NA
2017-09-25 22:00:00 NA NA NA NA
2017-09-25 23:00:00 NA NA NA NA
2017-09-26 00:00:00 NA NA NA NA
2017-09-26 01:00:00 NA NA NA NA
2017-09-26 02:00:00 NA NA NA NA
2017-09-26 03:00:00 NA NA NA NA
2017-09-26 04:00:00 NA NA NA NA
2017-09-26 05:00:00 NA NA NA NA
2017-09-26 06:00:00 NA NA NA NA
2017-09-26 07:00:00 NA NA NA NA
2017-09-26 08:00:00 NA NA NA NA
2017-09-26 09:00:00 NA NA NA NA
2017-09-26 10:00:00 NA NA NA NA
2017-09-26 11:00:00 NA NA NA NA
2017-09-26 12:00:00 NA NA NA NA
2017-09-26 13:00:00 NA NA NA NA
2017-09-26 14:00:00 NA NA NA NA
2017-09-26 15:00:00 NA NA NA NA
2017-09-26 16:00:00 NA NA NA NA
2017-09-26 17:00:00 NA NA NA NA
2017-09-26 18:00:00 NA NA NA NA
2017-09-26 19:00:00 NA NA NA NA
2017-09-26 20:00:00 NA NA NA NA
2017-09-26 21:00:00 NA NA NA NA
2017-09-26 22:00:00 NA NA NA NA
2017-09-26 23:00:00 NA NA NA NA
2017-09-27 00:00:00 NA NA NA NA
2017-09-27 01:00:00 NA NA NA NA
2017-09-27 02:00:00 NA NA NA NA
2017-09-27 03:00:00 NA NA NA NA
2017-09-27 04:00:00 NA NA NA NA
2017-09-27 05:00:00 NA NA NA NA
2017-09-27 06:00:00 NA NA NA NA
2017-09-27 07:00:00 NA NA NA NA
2017-09-27 08:00:00 NA NA NA NA
2017-09-27 09:00:00 NA NA NA NA
2017-09-27 10:00:00 NA NA NA NA
2017-09-27 11:00:00 NA NA NA NA
2017-09-27 12:00:00 NA NA NA NA
2017-09-27 13:00:00 NA NA NA NA
2017-09-27 14:00:00 NA NA NA NA
2017-09-27 15:00:00 NA NA NA NA
2017-09-27 16:00:00 NA NA NA NA
2017-09-27 17:00:00 NA NA NA NA
2017-09-27 18:00:00 NA NA NA NA
2017-09-27 19:00:00 NA NA NA NA
2017-09-27 20:00:00 NA NA NA NA
2017-09-27 21:00:00 NA NA NA NA
2017-09-27 22:00:00 NA NA NA NA
2017-09-27 23:00:00 NA NA NA NA
2017-09-28 00:00:00 NA NA NA NA
2017-09-28 01:00:00 NA NA NA NA
2017-09-28 02:00:00 NA NA NA NA
2017-09-28 03:00:00 NA NA NA NA
2017-09-28 04:00:00 NA NA NA NA
2017-09-28 05:00:00 NA NA NA NA
2017-09-28 06:00:00 NA NA NA NA
2017-09-28 07:00:00 NA NA NA NA
2017-09-28 08:00:00 NA NA NA NA
2017-09-28 09:00:00 NA NA NA NA
2017-09-28 10:00:00 NA NA NA NA
2017-09-28 11:00:00 NA NA NA NA
2017-09-28 12:00:00 NA NA NA NA
2017-09-28 13:00:00 NA NA NA NA
2017-09-28 14:00:00 NA NA NA NA
2017-09-28 15:00:00 NA NA NA NA
2017-09-28 16:00:00 NA NA NA NA
2017-09-28 17:00:00 NA NA NA NA
2017-09-28 18:00:00 NA NA NA NA
2017-09-28 19:00:00 NA NA NA NA
2017-09-28 20:00:00 NA NA NA NA
2017-09-28 21:00:00 NA NA NA NA
2017-09-28 22:00:00 NA NA NA NA
2017-09-28 23:00:00 NA NA NA NA
2017-09-29 00:00:00 NA NA NA NA
2017-09-29 01:00:00 NA NA NA NA
2017-09-29 02:00:00 NA NA NA NA
2017-09-29 03:00:00 NA NA NA NA
2017-09-29 04:00:00 NA NA NA NA
2017-09-29 05:00:00 NA NA NA NA
2017-09-29 06:00:00 NA NA NA NA
2017-09-29 07:00:00 NA NA NA NA
2017-09-29 08:00:00 NA NA NA NA
2017-09-29 09:00:00 NA NA NA NA
2017-09-29 10:00:00 NA NA NA NA
2017-09-29 11:00:00 NA NA NA NA
2017-09-29 12:00:00 NA NA NA NA
2017-09-29 13:00:00 NA NA NA NA
2017-09-29 14:00:00 NA NA NA NA
2017-09-29 15:00:00 NA NA NA NA
2017-09-29 16:00:00 NA NA NA NA
2017-09-29 17:00:00 NA NA NA NA
2017-09-29 18:00:00 NA NA NA NA
2017-09-29 19:00:00 NA NA NA NA
2017-09-29 20:00:00 NA NA NA NA
2017-09-29 21:00:00 NA NA NA NA
2017-09-29 22:00:00 NA NA NA NA
2017-09-29 23:00:00 NA NA NA NA
2017-09-30 00:00:00 NA NA NA NA
2017-09-30 01:00:00 NA NA NA NA
2017-09-30 02:00:00 NA NA NA NA
2017-09-30 03:00:00 NA NA NA NA
2017-09-30 04:00:00 NA NA NA NA
2017-09-30 05:00:00 NA NA NA NA
2017-09-30 06:00:00 NA NA NA NA
2017-09-30 07:00:00 NA NA NA NA
2017-09-30 08:00:00 NA NA NA NA
2017-09-30 09:00:00 NA NA NA NA
2017-09-30 10:00:00 NA NA NA NA
2017-09-30 11:00:00 NA NA NA NA
2017-09-30 12:00:00 NA NA NA NA
2017-09-30 13:00:00 NA NA NA NA
2017-09-30 14:00:00 NA NA NA NA
2017-09-30 15:00:00 NA NA NA NA
2017-09-30 16:00:00 NA NA NA NA
2017-09-30 17:00:00 NA NA NA 7.21945383910059
2017-09-30 18:00:00 NA NA 6.36944794446485 7.31367610363107
2017-09-30 19:00:00 NA NA 5.71875155519903 5.68106654874627
2017-09-30 20:00:00 NA 8.1739061948026 5.48855966047991 6.62257458567564
2017-09-30 21:00:00 NA 7.34812290310405 7.09186188502732 6.91872362000149
2017-09-30 22:00:00 NA 9.19252880388169 7.80384149488419 7.31651841586477
2017-09-30 23:00:00 NA 13.8088870706672 8.1421122553224 7.60459126413678
2017-10-01 00:00:00 NA 7.98824390637752 5.60110842149311 6.80188049678793
2017-10-01 01:00:00 NA 15.042037525498 9.07384567677937 6.25564073194873
2017-10-01 02:00:00 NA 7.67142668597557 6.50693629069637 6.8001831457887
2017-10-01 03:00:00 NA 7.05943205815384 6.72826717690886 7.6751657251373
2017-10-01 04:00:00 NA 8.05724798291871 5.92343324378313 7.57071416230962
2017-10-01 05:00:00 NA 8.62483601435263 7.87463746713959 5.99836622724367
2017-10-01 06:00:00 NA 9.78682671178217 6.30368432272793 6.59427440398146
2017-10-01 07:00:00 NA 6.26600258206623 6.89206729621023 7.28271002647893
2017-10-01 08:00:00 NA 14.1503797192405 7.37212467994104 9.13698841619998
2017-10-01 09:00:00 NA 18.59362320527 6.9203762236409 8.26987392567323
2017-10-01 10:00:00 NA 13.2435662479742 6.72756307376766 6.9276556339365
2017-10-01 11:00:00 NA 14.5119617503155 12.9655308298263 6.58391809190177
2017-10-01 12:00:00 NA 16.1806080177955 10.1287095311569 8.16574903489576
2017-10-01 13:00:00 NA 13.4422620501811 10.0977818659317 7.23522914728427
2017-10-01 14:00:00 NA 13.9608394186482 7.79807791259851 7.49566216823041
2017-10-01 15:00:00 NA 9.78548751192518 9.10521823464363 7.59993242955076
2017-10-01 16:00:00 NA 10.6387058618809 8.01249863009309 6.28771582604856
2017-10-01 17:00:00 NA 8.17274665627488 7.33730760417896 7.23514741133563
2017-10-01 18:00:00 NA 8.60597875028314 6.64946107256176 5.66817256315096
2017-10-01 19:00:00 NA 9.36140171749053 5.6468831067875 5.15554156385861
2017-10-01 20:00:00 NA 6.59204767383651 5.43306750539021 8.41066896420134
2017-10-01 21:00:00 NA 7.43543075998574 7.48430404616677 6.04141577731282
2017-10-01 22:00:00 NA 6.45547852305951 7.28007755772845 6.93317146905022
2017-10-01 23:00:00 NA 7.03581344206649 6.45771555813169 7.12314791275345
2017-10-02 00:00:00 NA 7.25425973910036 7.78975059833263 7.0924291675466
2017-10-02 01:00:00 NA 7.97556623712865 6.47402641488385 7.98992102949317
2017-10-02 02:00:00 NA 6.76615948937988 6.27616715395372 8.08104708661124
2017-10-02 03:00:00 NA 9.54964889892984 6.41645116483571 7.71344378969979
2017-10-02 04:00:00 NA 9.25421944002619 8.82229506731269 6.0998492656846
2017-10-02 05:00:00 NA 7.74683907106084 9.02667629184949 5.85108381532812
2017-10-02 06:00:00 NA 9.13694700305309 8.02798386978449 7.21969425609211
